x,y,z,magnitude,label
-0.06377853555829822,0.11907352938213857,10.046465678287333,10.047373728094463,normal
-0.22249398934046336,-0.23954396920503085,9.7492558894168,9.754736043881623,normal
0.04700844594431029,0.06039879485622158,9.926812634558194,9.927107679985868,normal
0.08966055993368668,-0.29832450085623125,9.903113717362945,9.908011799692252,normal
0.4951067308734612,-0.07164690750307903,9.493251330573658,9.506423343179573,normal
-0.12307719469962243,0.5440704683455098,9.634057581997455,9.65019306354145,normal
-0.4664998378069658,-0.18823583129887175,9.978727191415512,9.991398860397577,normal
-0.11926880221947242,0.6289042565230903,9.668191205616278,9.689358430743063,normal
-0.2399074728009165,-0.6002000177328316,9.608759074061563,9.630474889648623,normal
-0.25928734455597113,-0.3381322867598584,10.16133847150501,10.170268575749812,normal
-0.1280428973767964,-0.07813621700792356,10.222179962816252,10.223280463930305,normal
0.05847948192242201,-0.1951616703248734,9.420983498637499,9.423186191993128,normal
-0.08155059524709994,-0.14972283816410978,9.87241431387612,9.8738863581003,normal
-0.3485799410310189,-0.2591048408748695,10.080457119790987,10.089809663110538,normal
-0.2668498374251059,0.05884071220181658,9.683296988395467,9.6871518843577,normal
0.10053899198072946,0.33136214982947576,9.80336128256313,9.809475082781237,normal
0.2426639494703059,-0.11251486250153596,9.574697430018253,9.578432870937416,normal
-0.1781281385421103,-0.19627207019470766,9.714288870673577,9.717904127031277,normal
-0.08362031657291796,0.36163395112055446,9.953480539409131,9.960398903675651,normal
0.188734536419335,0.23763729368184666,9.64428172729955,9.649054992283434,normal
-0.24169218629123146,0.1854338454830726,9.869074811811332,9.873775289376084,normal
-0.015338902437239704,-0.16213760275530922,9.944705682662015,9.94603916134083,normal
-0.7444367041225824,0.2016133226889873,10.124367458706686,10.15370131416369,normal
0.12385484391143202,0.3181277171865077,9.84408292505945,9.850000705697925,normal
-0.5848719216680643,0.39526303240570415,9.427875893313088,9.454266332680517,normal
-0.04404136863096823,-0.018303207180160055,9.609765445272169,9.609883795483219,normal
-0.3258392563719673,-0.2155375599259273,10.275591831988894,10.283015859093515,normal
0.2590137339383785,-0.33449737543667846,9.518755938907228,9.528152561384832,normal
-0.14715617534071426,-0.5147304456656235,10.005942486895558,10.02025386019225,normal
0.32408678996806434,0.04300262632630995,9.674150919296471,9.679673418180363,normal
